id,target
1360,0.1832543005054715
1361,0.6682801293897568
1368,0.10621107314659829
1373,0.06528317437607074
1378,0.17478168769772132
1384,0.21419852744656798
1389,0.10166559762661698
1391,0.33222803348894714
1393,0.11669048893736751
1400,0.3750398504274673
1401,0.1844586828381491
1403,0.7561996857446519
1414,0.12867276655691703
1418,0.7093692302903103
1420,0.32752590973529283
1421,0.09403488480269075
1424,0.17430709232785319
1426,0.18212009826900236
1427,0.6708080876238705
1428,0.794661675929052
1436,0.04571233389256849
1439,0.09049833807659534
1442,0.07830615804201722
1446,0.13027166162282025
1448,0.15756842390362283
1452,0.8317526052753954
1455,0.2634529106987172
1456,0.0682918772411752
1457,0.4291107171325824
1460,0.12821005112263548
1461,0.24906634218327708
1463,0.12850460619548976
1464,0.19750323925202182
1475,0.18341973044514853
1477,0.112948990478482
1490,0.07930475674794439
1492,0.526147072310039
1494,0.0890582986664851
1495,0.5261031005305462
1501,0.13038306078344078
1503,0.28786932169323437
1505,0.08375922654432641
1506,0.08552361692222113
1507,0.102039996158251
1510,0.11273908115544007
1511,0.10953600913947918
1512,0.1329529022373575
1513,0.07783058755291088
1516,0.09237929194884474
1517,0.6382417152055249
1519,0.20265183132613898
1524,0.11152211061043617
1525,0.2713173410918281
1529,0.3227417005009941
1530,0.22874665854842693
1531,0.7631243332095586
1537,0.0897428727391574
1548,0.18480183100315964
1553,0.1685911920712217
1556,0.1509874190974506
1559,0.5024725061812112
1567,0.10148476179172639
1572,0.3695359618357272
1574,0.9094706356177991
1584,0.17776274514231347
1594,0.21396836424064175
1595,0.17086670434533807
1604,0.13778342478887176
1608,0.2402819540557271
1614,0.23525919177709098
1620,0.14922298178760277
1622,0.11819522636013922
1626,0.20503821392771732
1628,0.1424031852914489
1629,0.07904801472373404
1637,0.1080376936910278
1645,0.07342024971892498
1651,0.6238288334036942
1652,0.42037947157928124
1654,0.3057856506904057
1656,0.3781296469260631
1657,0.680130812854903
1658,0.6637234220241471
1660,0.2713170255311581
1664,0.1837373058506799
1667,0.38527467059909215
1669,0.10348151431831096
1671,0.2714122229256146
1677,0.600852842954228
1681,0.8172264140974953
1685,0.5612209650970164
1708,0.38800359287702
1709,0.2798610282743157
1711,0.20712603224194712
1714,0.6913550492075146
1719,0.3496015319094438
1725,0.13396784794678862
1731,0.2092513439951346
1735,0.09472319803433185
1736,0.0881884251034172
1739,0.09120086588113278
1742,0.4418667063431759
1746,0.09966511021634104
1755,0.1577662413970369
1758,0.03844429564743767
1762,0.21060864424130898
1764,0.5754424409736477
1765,0.0624846675470288
1767,0.467410961432758
1776,0.22393832562728996
1780,0.8061435873099428
1793,0.6320374735037061
1798,0.42995801310089776
1802,0.09670732095472473
1806,0.49662034886449347
1809,0.2752837732137508
1811,0.14443172135727395
1814,0.29032597601283444
1816,0.13774205416668153
1821,0.35867262784320714
1826,0.1270555967618536
1829,0.35573683071750917
1831,0.46188888804066003
1839,0.4750761073669926
1842,0.137458415568238
1843,0.11765940851843482
1850,0.1096166467561829
1855,0.6878214660651952
1856,0.5545281180910379
1863,0.2244514148278667
1868,0.34500613289542476
1871,0.7847599170453442
1875,0.5642232666576249
1879,0.25933065160752544
1882,0.1607507854639412
1884,0.22878363523875225
1891,0.41500928783201846
1892,0.06618450391394551
1900,0.3644699187558191
1902,0.10819882747990597
1903,0.5782992243376796
1907,0.6706301700701327
1911,0.23378723806148172
1913,0.26274905759972267
1914,0.13060790634413516
1918,0.162586518299668
1925,0.8243138234685953
1927,0.12253541448175843
1928,0.07631383087709995
1934,0.03695644843946913
1945,0.16455363065667916
1946,0.3217903135665506
1948,0.4365817652862835
1949,0.06571800743782225
1954,0.11270037320196617
1955,0.6892763451141611
1959,0.17667205523038404
1960,0.2468333894456085
1963,0.21253107908120722
1969,0.24075769083165113
1971,0.16891763931133974
1972,0.4797663308988146
1973,0.33043576282252596
1977,0.17519697015834232
1978,0.1960095808519723
1981,0.08334743396057788
1982,0.28260368727059576
1983,0.2152420472787405
1985,0.5454721635324838
1989,0.07624275854852547
1990,0.42018246024970524
1994,0.39316825301726377
1997,0.18719820259747008
1998,0.1055090297655024
2000,0.7272014952460302
2010,0.10175670107126972
2011,0.1166214928062619
2029,0.25193005592602874
2034,0.24273449224282975
2036,0.1080906757139407
2042,0.3292195461009454
2043,0.6346357596659516
2046,0.43990880668600946
2050,0.22397455016207204
2052,0.1092694517692306
2056,0.4308317297539253
2061,0.5319375303202732
2068,0.32162866742660856
2069,0.3653951201883075
2079,0.1935438744444277
2081,0.0733680505843225
2082,0.2568380743624216
2086,0.1493439306546381
2090,0.17957329567562372
2091,0.12921503456834324
2093,0.7568959012717463
2096,0.05421603104429557
2103,0.24658151552396645
2114,0.06965262446024771
2120,0.08893504284993942
2122,0.21922643548602033
2123,0.4188080863223493
2124,0.2628308682676668
2132,0.8155766621324603
2135,0.1000535308753114
2137,0.6916559299957719
2140,0.36076854760050686
2141,0.6497705865462503
2143,0.3767371179252518
2153,0.19988542282715055
2154,0.39744599958883714
2159,0.15459746644132188
2162,0.05859437915993299
2164,0.083511347117453
2168,0.39972042703053595
2176,0.5876380608381354
2178,0.6143548115424305
2184,0.4922028919384993
2186,0.6086464741719907
2187,0.20881378015831842
2192,0.19592727497009033
2195,0.36623610638115983
2196,0.7007352498380256
2197,0.16547573696742898
2203,0.18853208699871923
2210,0.1064001622134915
2211,0.6080812217678532
2212,0.46831212625220475
2215,0.5634383234990361
2229,0.2573557363978586
2235,0.22407868324535457
2239,0.6760656526601188
2241,0.5790499487150242
2242,0.5972791705951335
2246,0.7865773037312028
2248,0.13485825606707055
2249,0.3616758666108334
2250,0.32903194784294126
2251,0.1520580059771085
2256,0.46435038554537966
2259,0.20737864197076897
2260,0.12807444996235978
2261,0.1418596034370938
2263,0.5739284156723895
2266,0.2113089372938105
2269,0.7201437507779549
2271,0.054946974299904465
2277,0.15079525127880028
2283,0.19039490556368135
2289,0.10465821674936705
2294,0.5608731744595877
2305,0.051899526813085975
2308,0.22754274899182494
2314,0.10272143173329974
2319,0.33935876811781146
2321,0.08151778718634202
2322,0.18049785825939355
2328,0.08005193932139718
2329,0.15785107278993787
2330,0.08263498339368719
2331,0.8485820152729722
2333,0.1526162702687723
2337,0.6078949812966896
2338,0.31831966427138664
2341,0.13367202414779764
2345,0.08879850861030447
2348,0.34617916324576514
2349,0.188618425295801
2353,0.4363007623901741
2360,0.2630895632850223
2364,0.2283310563634811
2367,0.7268857453925999
2368,0.349306367661294
2372,0.5968090186243129
2375,0.16802628962969132
2376,0.4928459447176738
2381,0.0536627603591303
2388,0.06887808368762147
2393,0.22336711842731385
2396,0.12244890685803887
2397,0.6870527610885117
2399,0.5158496091577149
2407,0.15737222831196215
2412,0.20449395880499505
2416,0.20684778729241415
2417,0.4632667289934511
2421,0.19027490388979013
2424,0.6764004320014448
2426,0.7511446366111746
2433,0.19657758179391016
2435,0.6359811872864739
2444,0.12372859967360582
2445,0.26237062715507875
2447,0.5960088143903385
2452,0.19405603487864712
2461,0.6581704598507988
2463,0.6759835623487681
2464,0.16218529691162692
2466,0.2236407844753164
2468,0.0762480627148732
2472,0.6241348235396815
2473,0.30575294019745536
2475,0.4679987502534524
2482,0.4279875326398127
2483,0.3381224557195923
2484,0.6191407739816335
2490,0.7493564216796299
2492,0.5245219149338229
2494,0.3406798614323766
2496,0.6104565016843098
2497,0.25785024361309483
2512,0.5675310167719917
2513,0.13946733533441494
2516,0.04934778031154065
2517,0.11590293719799527
2521,0.07120182285857932
2523,0.16278030768709148
2527,0.05106553572484479
2528,0.16583168887305966
2532,0.3198735309685287
2533,0.22580758611622911
2537,0.7489392411107979
2544,0.05427686777075858
2546,0.13981894146259163
2547,0.25712342486332823
2552,0.25783999344463104
2556,0.21804541901283758
2557,0.6846158673012104
2562,0.19462334374014648
2563,0.10472393297836911
2565,0.5488327712962491
2567,0.31081833231331774
2570,0.5624926382806218
2584,0.15474277481690046
2587,0.06117046490024083
2589,0.12180216200400802
2590,0.061817088733618034
2593,0.3271062730597679
2599,0.08306803764846578
2600,0.27464051986827925
2604,0.2732544126377154
2607,0.0703383009841071
2609,0.2966350825867372
2616,0.642644018248643
2617,0.3442591910654328
2618,0.04448711410804015
2625,0.09721818341357004
2627,0.5953073913795064
2629,0.1563443790998268
2633,0.31468607836447754
2634,0.037409625662922094
2635,0.20960261385954496
2636,0.6500599187272107
2639,0.1951529028055632
2640,0.7190049778881809
2641,0.10876309852124175
2642,0.3313268634808796
2645,0.118738305380296
2647,0.24190573445302263
2650,0.1820700408092686
2651,0.42396575080566373
2653,0.20286850345565607
2656,0.4305197067819987
2659,0.15051589284907674
2660,0.22189145372034022
2661,0.09994327215775778
2666,0.509934450744416
2669,0.17695182700348203
2671,0.17781966801786087
2673,0.0801091811093255
2680,0.5239775220031957
2681,0.11302863705981328
2684,0.08653869433513778
2689,0.6628470657846249
2693,0.23332337408846585
2698,0.23374761705545666
2705,0.10089929229090455
2706,0.39638476809316964
2710,0.27099096422371594
2711,0.37352151213827356
2712,0.35030039870666796
2714,0.13548135113009152
2715,0.7701861278174175
2727,0.13855717617323707
2730,0.08011929964275681
2732,0.09321043712535662
2738,0.08955547640133514
2739,0.6049696372391367
2743,0.07598567455391052
2748,0.31860439089132314
2749,0.11906021877528766
2751,0.16489979055368117
2756,0.2723576758239285
2757,0.5205736138354207
2758,0.1600766036483417
2759,0.13371721906672124
2760,0.3786320430275865
2761,0.10345124855645689
2762,0.12211769817175785
2765,0.1450680988386417
2766,0.1291299201874763
2769,0.09193049304238333
2771,0.2217125744968564
2774,0.12390311643993354
2777,0.24103290709403244
2785,0.16624873260592518
2786,0.08537282374715112
2792,0.2514115058551852
2800,0.053441791991782735
2802,0.11897376754172566
2807,0.6428978665940933
2808,0.09300490432259956
2826,0.3182969203688569
2828,0.8052706684709666
2831,0.13255794084808828
2833,0.7553250385906031
2834,0.1120979368741271
2837,0.12882598597367614
2839,0.05973195601126725
2842,0.8574340138506046
2844,0.5748866787515015
2847,0.8699366482479909
2851,0.07948508523364442
2852,0.08988745787721604
2855,0.18420248133457795
2861,0.11095057522041323
2866,0.33551494131061127
2873,0.1081007542766492
2874,0.24435027886758123
2887,0.20300858679040407
2888,0.17324466976109335
2891,0.45911965409992667
2892,0.07785710095704386
2893,0.7686423766577201
2903,0.6550814812308968
2909,0.576483034151224
2912,0.5474969821270397
2920,0.15286289409829837
2934,0.39150645645640675
2938,0.8869228993720996
2940,0.04432139127220325
2941,0.08495057424956226
2943,0.6468629603678245
2944,0.40847492585897155
2950,0.1904492204697269
2957,0.11192139786233331
2959,0.2203489686750108
2965,0.16107556399116715
2969,0.35838926246906866
2976,0.44069635575258875
2978,0.19209580458543007
2979,0.1111453427317263
2981,0.2501691536840533
2987,0.6814645322159909
2992,0.09775197279101336
2994,0.0591263889464179
2996,0.22208118116309564
3002,0.2893161495607795
3004,0.11942607173945305
3007,0.1491739113896383
3015,0.2058225653686005
3016,0.09944597564762211
3017,0.6444720144681817
3019,0.1359018385915676
3020,0.6783722719713744
3022,0.34099069188346753
3025,0.5600493171543062
3026,0.18942041088282727
3029,0.1902905834837652
3030,0.6088764293259791
3037,0.4142918124834613
3046,0.1767106831387923
3063,0.1447613099752638
3069,0.5723545702880362
3070,0.38453649996550954
3071,0.6146629462607721
3072,0.09634705885995666
3084,0.24277999874878234
3085,0.4877587668465815
3087,0.21342704942081622
3090,0.38263843863463964
3095,0.3895868557357388
3097,0.08065323085072978
3099,0.5022302169470793
3100,0.7338716173143275
3101,0.10610981095682223
3104,0.36674330090407886
3107,0.27465907154617264
3110,0.06272982430528064
3111,0.6745643430613989
3112,0.1334239720065703
3113,0.17386636691969698
3114,0.19668574913935588
3116,0.10971394354319762
3119,0.41622390328190306
3125,0.13810527748435644
3126,0.5682820357028945
3130,0.6803890734579934
3132,0.533981573083036
3136,0.11639765430002194
3139,0.1262612102681055
3140,0.5542375828362107
3145,0.166371436474018
3148,0.23245184667412733
3149,0.07876508395218833
3153,0.2058115131346408
3155,0.7118254407442356
3161,0.04900929207943364
3162,0.5532228230804583
3167,0.09934437849120036
3175,0.22006414797230822
3183,0.5996749605076674
3184,0.06752666211778562
3187,0.053238614004194586
3199,0.06645357542862015
3206,0.5651219844415056
3207,0.20923726447751112
3210,0.16815848493613963
3213,0.5069750958154593
3215,0.1114516723467025
3216,0.036365600557454296
3218,0.16214089700145856
3222,0.2485430503616595
3226,0.3745236034193968
3227,0.7150009111183024
3228,0.5635319669316705
3232,0.1767677490828191
3238,0.3999783970664466
3246,0.1175418260914998
3250,0.053961738408604784
3253,0.1430456762139283
3255,0.17865724082360143
3257,0.09740607348400374
3259,0.6777190492428632
3263,0.3321726097138947
3266,0.20548630736929088
3269,0.6179768691728234
3273,0.5489430658584143
3274,0.13534658704096236
3276,0.07483312490839594
3282,0.11824442611896714
3283,0.5628030538889796
3299,0.2598706125799941
3300,0.19364375294281727
3306,0.4503830070827724
3307,0.791511697208782
3309,0.1427295114984451
3311,0.26200669969222373
3314,0.2072756884339077
3318,0.12437026383323536
3320,0.08928011119106061
3322,0.15379435820494336
3328,0.2546011468027882
3329,0.055419256843305204
3339,0.21400359875915426
3342,0.12504539785730828
3345,0.13630949177521434
3349,0.24466705095365862
3351,0.6182013692643852
3356,0.5111390412446286
3364,0.3586043704494794
3367,0.1303123627242055
3369,0.11036694083551393
3372,0.4573606615707801
3375,0.14328434887809163
3377,0.08853620448934467
3380,0.3223283333083547
3381,0.14383033087905836
3382,0.055492890700309716
3384,0.166530467231906
3386,0.1691971250217921
3388,0.049485946706489044
3390,0.0949903525792077
3399,0.10217855154510251
3400,0.43647413223226617
3404,0.20051423506036267
3405,0.10834990291260792
3408,0.43935811241678246
3410,0.23446582415616285
3411,0.21702953850886078
3413,0.48997392963990005
3416,0.11120850152448161
3421,0.041901859073013005
3422,0.8400547044528618
3423,0.48988104137574817
3424,0.06275276946719077
3425,0.09918359432608576
3430,0.070320208359373
3432,0.33222821442183326
3433,0.25107365866472214
3435,0.10803648391359193
3436,0.10320940855683104
3441,0.5005384592887637
3444,0.6264647272349173
3445,0.2753604497053751
3446,0.08954097915327577
3448,0.310372366331351
3450,0.2729042698981319
3461,0.6016791806270083
3463,0.42438166111178577
3470,0.7311114695697255
3471,0.5136948875658554
3473,0.3711803985686531
3474,0.22324021872421684
3481,0.797704459770487
3482,0.348803595117212
3489,0.15861669606708062
3491,0.07794409802732878
3494,0.12626712723728692
3496,0.14671352052176242
3497,0.15966748926209215
3499,0.5954810612364068
3502,0.5830010537386129
3505,0.08236237549561844
3507,0.3593407313695497
3508,0.4212751908271852
3512,0.23284769953782694
3515,0.05965271459116518
3521,0.1616076936041737
3524,0.5332079488693853
3525,0.12864765106029927
3530,0.20872751287298924
3531,0.2758762699761403
3536,0.8560624642197067
3538,0.10918002492431897
3539,0.6882292163126335
3540,0.11992126857967289
3547,0.2243019421156282
3552,0.10527110172769509
3554,0.1467740108495753
3556,0.1475662294690325
3557,0.09274314301434665
3560,0.3911380033590989
3565,0.050472735292012544
3566,0.042315557865666625
3568,0.7511956559735253
3572,0.08319946082440273
3573,0.15487484070388932
3576,0.27533704482691745
3579,0.12537715862420057
3581,0.07324013433537509
3583,0.3083280493315814
3584,0.6526354525193001
3588,0.5132241408070765
3591,0.3972426782187814
3593,0.2783589525559552
3595,0.07408263661309088
3597,0.07424346649061721
3608,0.740889994478766
3611,0.1012435684884508
3612,0.08099481371560698
3613,0.20793206787186805
3616,0.6532812258354884
3617,0.2549275688891399
3620,0.3669857338121169
3629,0.49811583537435883
3633,0.7725948721679916
3634,0.06366576906742065
3635,0.6200564503704032
3637,0.3931975054146969
3638,0.10645204617807655
3639,0.5378622676316045
3640,0.07749446966788574
3642,0.15923573674537234
3646,0.568636401562692
3647,0.7577651239539633
3649,0.08702166604108796
3655,0.15840321973336935
3660,0.09355755919689861
3661,0.1697143151414838
3662,0.038184299377640576
3666,0.10106470780645703
3668,0.22166019615223964
3669,0.09469321689591646
3679,0.10173422359008852
3685,0.6043467077280698
3688,0.1448260837861735
3691,0.287158593817431
3693,0.4599674258218501
3694,0.2823115235973522
3699,0.3036729728078251
3702,0.73253155277553
3706,0.5289634593113335
3712,0.5189721072694106
3714,0.220212429154904
3717,0.13417833859998896
3733,0.204857274114404
3736,0.1757158750553895
3744,0.2008221754350645
3750,0.619311476687275
3755,0.18739300782618856
3763,0.03691045865219389
3772,0.05249395294579582
3775,0.20698920060158496
3777,0.5805015987811891
3782,0.13173801747305544
3785,0.05657839494655247
3786,0.08618170865515788
3787,0.41462556581714566
3788,0.05138368301439521
3789,0.1634158053039017
3796,0.1881827904765978
3800,0.705261252820376
3808,0.2976107744987155
3817,0.25926389805501077
3818,0.10417239788371702
3830,0.5941804317837976
3836,0.13712259923727774
3837,0.1816349073268513
3844,0.055569114020365344
3845,0.609865851513218
3851,0.4017155210889637
3854,0.1753987445383903
3860,0.7446760304716288
3861,0.4660209795431733
3866,0.3461253102189
3872,0.16925167054650742
3875,0.5761271496075916
3878,0.6953106893165907
3881,0.1256738928847384
3884,0.07169477279099029
3895,0.4649759216342028
3898,0.24003146994522223
3902,0.105019058759742
3904,0.2550241033063624
3905,0.5360626942646252
3908,0.44934752372973613
3911,0.2791382149234676
3915,0.3509519950511277
3916,0.12470627683780322
3922,0.14981678977680457
3927,0.12953040243661298
3935,0.17061724740694875
3939,0.14045665353451142
3944,0.7501060289174646
3945,0.699324753155489
3950,0.3045865878404729
3952,0.17521922901917225
3954,0.07660778569297266
3955,0.03728844356364877
3959,0.13810941568884577
3960,0.10005642727251243
3962,0.19265822349364142
3963,0.24546170643194468
3964,0.180807749257081
3966,0.13654504956107621
3971,0.22029278454062223
3974,0.26113649236621367
3976,0.15738611423721247
3980,0.24747490512257117
3982,0.07646145539609248
3987,0.09566976770398299
3992,0.09907383021982974
3996,0.122677007165503
3998,0.454162839187396
3999,0.48800946776180676
4003,0.09096836312652853
4004,0.15837120481799172
4006,0.09238595744110283
4009,0.15267488052182748
4015,0.4369169205700402
4017,0.1712513951737675
4021,0.4590056993927133
4026,0.7241120832433802
4027,0.767953119797052
4028,0.30859561241323447
4029,0.3446406281611863
4030,0.25589889558245216
4035,0.19490314936757186
4037,0.2458021890867287
4041,0.32173854686125514
4042,0.08248029052248658
4043,0.0881236823633874
4046,0.44071803467587767
4048,0.43970161379762734
4050,0.8074625632672908
4060,0.11028878658971793
